SCHD_DATE,MONTH,DAY_OF_WEEK,HOUR,DIFF,INCREASED_UNITS,STAFFED_UNITS,AVERAGE_DEMAND,MAX_TEMPERATURE,EVENT,DISPATCH_ONE_OLD,DISPATCH_ONE,XXM_DISPATCHES
1/18/2015,1,1,14,0.071,0,17,16.929,63,0,0,0,0
1/18/2015,1,1,2,0.631,-3,15,14.369,63,0,0,0,0
1/18/2015,1,1,7,0.75,1,8,7.25,63,0,0,0,0
1/18/2015,1,1,0,0.905,-2,15,14.095,63,0,0,0,0
1/18/2015,1,1,6,1.333,0,9,7.667,63,0,0,0,0
1/18/2015,1,1,1,1.464,-2,15,13.536,63,0,0,0,0
1/18/2015,1,1,13,1.476,2,17,15.524,63,0,0,0,0
1/18/2015,1,1,12,1.988,-3,17,15.012,63,0,0,0,0
1/18/2015,1,1,17,2.25,-3,18,15.75,63,0,0,0,0
1/18/2015,1,1,11,2.56,1,17,14.44,63,0,0,0,0
1/18/2015,1,1,16,2.762,1,20,17.238,63,0,0,0,0
1/18/2015,1,1,18,3.095,-1,19,15.905,63,0,0,0,0
1/18/2015,1,1,8,3.512,0,13,9.488,63,0,0,0,0
1/18/2015,1,1,9,4.071,3,14,9.929,63,0,0,0,0
1/18/2015,1,1,22,4.321,1,17,12.679,63,0,1,0,1
1/18/2015,1,1,10,5.107,1,17,11.893,63,0,0,0,0
1/18/2015,1,1,23,5.429,-1,17,11.571,63,0,0,0,0
1/18/2015,1,1,21,5.524,1,18,12.476,63,0,0,0,0
1/18/2015,1,1,20,7.19,2,22,14.81,63,0,0,0,0
1/19/2015,1,2,14,-7.06,-3,13,20.06,63,0,0,1,0
1/19/2015,1,2,15,-6.548,1,13,19.548,63,0,0,1,0
1/19/2015,1,2,13,-5.798,7,15,20.798,63,0,0,1,0
1/19/2015,1,2,9,-4.75,0,11,15.75,63,0,0,1,0
1/19/2015,1,2,10,-3.286,4,17,20.286,63,0,0,1,0
1/19/2015,1,2,11,-2.69,2,17,19.69,63,0,0,1,0
1/19/2015,1,2,12,-2.393,-10,16,18.393,63,0,0,1,0
1/19/2015,1,2,17,-2.25,-3,16,18.25,63,0,0,1,0
1/19/2015,1,2,16,-2.143,0,16,18.143,63,0,0,1,0
1/19/2015,1,2,7,-0.702,0,7,7.702,63,0,1,1,2
1/19/2015,1,2,8,-0.56,1,11,11.56,63,0,1,1,1
1/19/2015,1,2,18,-0.476,-4,17,17.476,63,0,0,1,0
1/19/2015,1,2,5,2.429,0,9,6.571,63,0,0,0,0
1/19/2015,1,2,19,2.631,13,18,15.369,63,0,0,0,0
1/19/2015,1,2,6,3.214,0,10,6.786,63,0,0,0,0
1/19/2015,1,2,4,3.857,-6,10,6.143,63,0,0,0,0
1/19/2015,1,2,3,3.964,2,12,8.036,63,0,0,0,0
1/19/2015,1,2,21,5.31,-3,19,13.69,63,0,0,0,0
1/19/2015,1,2,0,5.452,2,17,11.548,63,0,0,0,0
1/19/2015,1,2,23,5.476,-2,17,11.524,63,0,0,0,0
1/19/2015,1,2,22,5.512,2,19,13.488,63,0,0,0,0
1/19/2015,1,2,2,8.119,0,17,8.881,63,0,0,0,0
1/19/2015,1,2,1,8.655,-8,17,8.345,63,0,0,0,0
1/19/2015,1,2,20,8.655,3,24,15.345,63,0,0,0,0
1/21/2015,1,4,15,-3.512,1,14,17.512,64,0,0,1,0
1/21/2015,1,4,13,-3.25,-5,16,19.25,64,0,0,1,0
1/21/2015,1,4,14,-2.202,0,15,17.202,64,0,0,1,0
1/21/2015,1,4,12,-1.857,-2,18,19.857,64,0,0,1,0
1/21/2015,1,4,16,-1.5,1,17,18.5,64,0,0,1,0
1/21/2015,1,4,9,-1.44,-1,12,13.44,64,0,0,1,0
1/21/2015,1,4,11,-1.381,4,18,19.381,64,0,0,1,0
1/21/2015,1,4,17,-0.488,0,17,17.488,64,0,0,1,0
1/21/2015,1,4,7,-0.202,1,7,7.202,64,0,0,1,0
1/21/2015,1,4,18,1.119,2,19,17.881,64,0,1,1,6
1/21/2015,1,4,8,1.262,5,12,10.738,64,0,1,1,2
1/21/2015,1,4,4,1.631,1,8,6.369,64,0,0,0,0
1/21/2015,1,4,3,1.821,-1,9,7.179,64,0,0,0,0
1/21/2015,1,4,6,1.893,4,9,7.107,64,0,0,0,0
1/21/2015,1,4,23,2,2,16,14,64,0,0,0,0
1/21/2015,1,4,10,2.488,-1,18,15.512,64,0,0,0,0
1/21/2015,1,4,19,2.607,6,19,16.393,64,0,1,0,1
1/21/2015,1,4,5,2.738,-2,9,6.262,64,0,0,0,0
1/21/2015,1,4,21,4.429,0,18,13.571,64,0,0,0,0
1/21/2015,1,4,1,4.607,-3,14,9.393,64,0,0,0,0
1/21/2015,1,4,0,4.726,-2,15,10.274,64,0,0,0,0
1/21/2015,1,4,2,4.893,-11,13,8.107,64,0,0,0,0
1/21/2015,1,4,22,5.274,-4,18,12.726,64,0,0,0,0
1/21/2015,1,4,20,6.988,-12,23,16.012,64,0,0,0,0
1/22/2015,1,5,12,-1.631,1,18,19.631,61,0,0,1,0
1/22/2015,1,5,9,-1.464,2,13,14.464,61,0,0,1,0
1/22/2015,1,5,15,-1.393,-1,18,19.393,61,0,0,1,0
1/22/2015,1,5,14,-1.25,13,18,19.25,61,0,0,1,0
1/22/2015,1,5,13,-0.357,2,18,18.357,61,0,0,1,0
1/22/2015,1,5,19,-0.226,1,15,15.226,61,0,0,1,0
1/22/2015,1,5,7,-0.107,-2,8,8.107,61,0,0,1,0
1/22/2015,1,5,17,0.131,4,18,17.869,61,0,0,0,0
1/22/2015,1,5,11,0.429,0,18,17.571,61,0,0,0,0
1/22/2015,1,5,3,0.952,2,12,11.048,61,0,0,0,0
1/22/2015,1,5,4,0.988,-1,10,9.012,61,0,0,0,0
1/22/2015,1,5,8,1.012,5,13,11.988,61,0,1,1,3
1/22/2015,1,5,22,1.298,-3,15,13.702,61,0,0,0,0
1/22/2015,1,5,21,1.393,4,16,14.607,61,0,0,0,0
1/22/2015,1,5,16,1.417,-2,19,17.583,61,0,0,0,0
1/22/2015,1,5,0,1.429,1,15,13.571,61,0,0,0,0
1/22/2015,1,5,5,1.476,0,10,8.524,61,0,0,0,0
1/22/2015,1,5,18,1.952,6,18,16.048,61,0,0,0,0
1/22/2015,1,5,10,2,-2,18,16,61,0,0,0,0
1/22/2015,1,5,23,2.286,3,15,12.714,61,0,0,0,0
1/22/2015,1,5,2,2.345,-10,15,12.655,61,0,0,0,0
1/22/2015,1,5,1,2.631,1,15,12.369,61,0,0,0,0
1/22/2015,1,5,6,4.774,0,12,7.226,61,0,0,0,0
1/22/2015,1,5,20,5.56,-1,20,14.44,61,0,0,0,0
1/23/2015,1,6,15,-4.619,-1,17,21.619,67,0,0,1,0
1/23/2015,1,6,14,-3.286,-4,17,20.286,67,0,0,1,0
1/23/2015,1,6,12,-3.012,5,17,20.012,67,0,0,1,0
1/23/2015,1,6,9,-2.369,3,11,13.369,67,0,0,1,0
1/23/2015,1,6,13,-2,6,17,19,67,0,1,1,2
1/23/2015,1,6,11,0.024,-4,17,16.976,67,0,0,0,0
1/23/2015,1,6,10,0.048,0,17,16.952,67,0,0,0,0
1/23/2015,1,6,16,1.024,0,20,18.976,67,0,0,0,0
1/23/2015,1,6,8,1.536,1,12,10.464,67,0,1,1,2
1/23/2015,1,6,7,1.631,1,9,7.369,67,0,0,0,0
1/23/2015,1,6,18,1.714,1,19,17.286,67,0,0,0,0
1/23/2015,1,6,1,1.762,3,15,13.238,67,0,0,0,0
1/23/2015,1,6,5,2.353,0,10,7.647,67,0,0,0,0
1/23/2015,1,6,4,2.524,1,9,6.476,67,0,0,0,0
1/23/2015,1,6,19,2.762,0,18,15.238,67,0,0,0,0
1/23/2015,1,6,0,2.857,2,15,12.143,67,0,0,0,0
1/23/2015,1,6,17,2.917,-1,21,18.083,67,0,0,0,0
1/23/2015,1,6,6,3.06,0,11,7.94,67,0,0,0,0
1/23/2015,1,6,3,3.798,-2,11,7.202,67,0,0,0,0
1/23/2015,1,6,21,4.5,-11,19,14.5,67,0,0,0,0
1/23/2015,1,6,23,4.738,1,19,14.262,67,0,0,0,0
1/23/2015,1,6,22,4.917,5,19,14.083,67,0,0,0,0
1/23/2015,1,6,2,5.19,1,15,9.81,67,0,0,0,0
1/23/2015,1,6,20,8.036,-1,23,14.964,67,0,0,0,0
1/25/2015,1,1,15,-2.211,2,16,18.211,69,0,0,1,0
1/25/2015,1,1,14,-0.778,5,16,16.778,69,0,0,1,0
1/25/2015,1,1,16,-0.022,3,17,17.022,69,0,0,1,0
1/25/2015,1,1,4,0.078,-7,10,9.922,69,0,1,1,2
1/25/2015,1,1,13,0.467,1,16,15.533,69,0,0,0,0
1/25/2015,1,1,3,0.5,2,13,12.5,69,0,1,1,2
1/25/2015,1,1,7,0.678,0,8,7.322,69,0,0,0,0
1/25/2015,1,1,19,0.689,-3,17,16.311,69,0,0,0,0
1/25/2015,1,1,12,1.078,2,16,14.922,69,0,0,0,0
1/25/2015,1,1,6,1.322,1,9,7.678,69,0,0,0,0
1/25/2015,1,1,11,1.389,3,16,14.611,69,0,0,0,0
1/25/2015,1,1,2,1.4,1,16,14.6,69,0,1,1,4
1/25/2015,1,1,9,1.689,4,12,10.311,69,0,0,0,0
1/25/2015,1,1,0,1.9,-1,16,14.1,69,0,0,0,0
1/25/2015,1,1,5,2.067,-3,10,7.933,69,0,0,0,0
1/25/2015,1,1,18,2.189,-3,18,15.811,69,0,0,0,0
1/25/2015,1,1,1,2.389,3,16,13.611,69,0,0,0,0
1/25/2015,1,1,17,2.444,-4,18,15.556,69,0,0,0,0
1/25/2015,1,1,8,2.522,-1,12,9.478,69,0,0,0,0
1/25/2015,1,1,10,3.9,1,16,12.1,69,0,0,0,0
1/25/2015,1,1,22,5.856,-7,19,13.144,69,0,0,0,0
1/25/2015,1,1,21,6.178,1,19,12.822,69,0,0,0,0
1/25/2015,1,1,23,6.944,-1,19,12.056,69,0,0,0,0
1/25/2015,1,1,20,8.156,-3,23,14.844,69,0,0,0,0
1/26/2015,1,2,14,-8.633,-13,11,19.633,64,0,0,1,0
1/26/2015,1,2,15,-8.289,1,11,19.289,64,0,0,1,0
1/26/2015,1,2,13,-7.422,1,13,20.422,64,0,1,1,1
1/26/2015,1,2,16,-5.422,-3,13,18.422,64,0,1,1,4
1/26/2015,1,2,17,-5.3,-1,13,18.3,64,0,1,1,2
1/26/2015,1,2,10,-5.211,4,15,20.211,64,0,1,1,2
1/26/2015,1,2,11,-4.544,2,15,19.544,64,0,1,1,7
1/26/2015,1,2,12,-3.756,1,14,17.756,64,0,1,1,6
1/26/2015,1,2,9,-3.478,1,12,15.478,64,0,1,1,1
1/26/2015,1,2,18,-3.089,-2,14,17.089,64,0,1,1,2
1/26/2015,1,2,19,-1.622,2,14,15.622,64,0,0,1,0
1/26/2015,1,2,7,0.167,1,8,7.833,64,0,0,0,0
1/26/2015,1,2,8,0.378,2,12,11.622,64,0,1,1,1
1/26/2015,1,2,21,3.233,1,17,13.767,64,0,0,0,0
1/26/2015,1,2,20,3.378,1,19,15.622,64,0,0,0,0
1/26/2015,1,2,22,3.456,0,17,13.544,64,0,0,0,0
1/26/2015,1,2,6,4.1,1,11,6.9,64,0,0,0,0
1/26/2015,1,2,5,4.244,-2,11,6.756,64,0,0,0,0
1/26/2015,1,2,3,4.489,2,13,8.511,64,0,0,0,0
1/26/2015,1,2,23,4.5,-3,16,11.5,64,0,0,0,0
1/26/2015,1,2,4,4.689,1,11,6.311,64,0,0,0,0
1/26/2015,1,2,0,6.822,-2,19,12.178,64,0,0,0,0
1/26/2015,1,2,2,9.733,0,19,9.267,64,0,0,0,0
1/26/2015,1,2,1,10.389,0,19,8.611,64,0,0,0,0
1/27/2015,1,3,15,-4.656,2,14,18.656,69,0,0,1,0
1/27/2015,1,3,14,-3.6,-6,14,17.6,69,0,0,1,0
1/27/2015,1,3,17,-2.778,0,14,16.778,69,0,0,1,0
1/27/2015,1,3,9,-2.678,1,12,14.678,69,0,1,1,1
1/27/2015,1,3,11,-2.656,2,16,18.656,69,0,0,1,0
1/27/2015,1,3,16,-2.622,4,16,18.622,69,0,0,1,0
1/27/2015,1,3,12,-2.367,-1,16,18.367,69,0,0,1,0
1/27/2015,1,3,13,-2.178,1,16,18.178,69,0,0,1,0
1/27/2015,1,3,7,-1.333,0,6,7.333,69,0,0,1,0
1/27/2015,1,3,19,-1.022,2,15,16.022,69,0,0,1,0
1/27/2015,1,3,10,-1.011,-3,16,17.011,69,0,0,1,0
1/27/2015,1,3,8,-0.933,3,11,11.933,69,0,1,1,3
1/27/2015,1,3,18,-0.644,1,16,16.644,69,0,0,1,0
1/27/2015,1,3,4,1.146,-4,8,6.854,69,0,0,0,0
1/27/2015,1,3,3,2.896,0,10,7.104,69,0,0,0,0
1/27/2015,1,3,6,3.223,0,10,6.777,69,0,0,0,0
1/27/2015,1,3,5,3.656,1,10,6.344,69,0,0,0,0
1/27/2015,1,3,21,4.378,0,18,13.622,69,0,0,0,0
1/27/2015,1,3,22,4.633,4,18,13.367,69,0,0,0,0
1/27/2015,1,3,20,4.833,-1,20,15.167,69,0,0,0,0
1/27/2015,1,3,2,5.1,0,14,8.9,69,0,0,0,0
1/27/2015,1,3,0,6.011,-1,16,9.989,69,0,0,0,0
1/27/2015,1,3,1,6.233,-2,15,8.767,69,0,0,0,0
1/27/2015,1,3,23,7.744,3,18,10.256,69,0,0,0,0
1/28/2015,1,4,18,-7.111,-2,11,18.111,67,0,0,1,0
1/28/2015,1,4,19,-6.011,1,11,17.011,67,0,1,1,1
1/28/2015,1,4,15,-4.467,5,13,17.467,67,0,1,1,2
1/28/2015,1,4,12,-3.811,-3,16,19.811,67,0,0,1,0
1/28/2015,1,4,13,-3.811,3,15,18.811,67,0,0,1,0
1/28/2015,1,4,17,-3.511,6,14,17.511,67,0,0,1,0
1/28/2015,1,4,16,-3.4,-5,15,18.4,67,0,1,1,2
1/28/2015,1,4,11,-2.344,0,17,19.344,67,0,0,1,0
1/28/2015,1,4,14,-1.978,-1,15,16.978,67,0,1,1,3
1/28/2015,1,4,9,-0.556,0,13,13.556,67,0,0,1,0
1/28/2015,1,4,7,-0.278,1,7,7.278,67,0,0,1,0
1/28/2015,1,4,20,-0.133,0,16,16.133,67,0,1,1,2
1/28/2015,1,4,23,0.322,-2,14,13.678,67,0,0,0,0
1/28/2015,1,4,4,0.433,2,7,6.567,67,0,0,0,0
1/28/2015,1,4,22,1.467,-2,14,12.533,67,0,0,0,0
1/28/2015,1,4,21,1.544,-2,15,13.456,67,0,0,0,0
1/28/2015,1,4,10,1.633,0,17,15.367,67,0,0,0,0
1/28/2015,1,4,3,1.867,1,9,7.133,67,0,0,0,0
1/28/2015,1,4,8,1.989,1,13,11.011,67,0,1,1,1
1/28/2015,1,4,5,2.711,-1,9,6.289,67,0,0,0,0
1/28/2015,1,4,6,3.078,-3,10,6.922,67,0,0,0,0
1/28/2015,1,4,2,7.089,1,15,7.911,67,0,0,0,0
1/28/2015,1,4,1,7.344,-1,17,9.656,67,0,0,0,0
1/28/2015,1,4,0,7.544,0,18,10.456,67,0,0,0,0
1/29/2015,1,5,4,-2.811,-3,6,8.811,68,0,0,1,0
1/29/2015,1,5,3,-1.711,3,9,10.711,68,0,1,1,1
1/29/2015,1,5,14,-1.711,3,18,19.711,68,0,0,1,0
1/29/2015,1,5,12,-1.622,3,18,19.622,68,0,0,1,0
1/29/2015,1,5,15,-1.511,1,18,19.511,68,0,0,1,0
1/29/2015,1,5,19,-1.289,-1,14,15.289,68,0,0,1,0
1/29/2015,1,5,13,-0.211,-12,18,18.211,68,0,0,1,0
1/29/2015,1,5,17,-0.1,2,18,18.1,68,0,0,1,0
1/29/2015,1,5,9,0.3,1,15,14.7,68,0,0,0,0
1/29/2015,1,5,0,0.422,0,14,13.578,68,0,0,0,0
1/29/2015,1,5,5,0.622,0,9,8.378,68,0,0,0,0
1/29/2015,1,5,18,0.867,-4,17,16.133,68,0,0,0,0
1/29/2015,1,5,7,1.089,0,9,7.911,68,0,0,0,0
1/29/2015,1,5,11,1.344,3,19,17.656,68,0,0,0,0
1/29/2015,1,5,21,1.444,0,16,14.556,68,0,0,0,0
1/29/2015,1,5,1,1.556,0,14,12.444,68,0,0,0,0
1/29/2015,1,5,2,1.844,-3,14,12.156,68,0,0,0,0
1/29/2015,1,5,22,2.4,0,16,13.6,68,0,0,0,0
1/29/2015,1,5,10,2.844,12,19,16.156,68,0,0,0,0
1/29/2015,1,5,8,3.033,-2,15,11.967,68,0,0,0,0
1/29/2015,1,5,16,3.222,-1,21,17.778,68,0,0,0,0
1/29/2015,1,5,23,3.478,2,16,12.522,68,0,0,0,0
1/29/2015,1,5,6,3.867,0,11,7.133,68,0,0,0,0
1/29/2015,1,5,20,5.467,-11,20,14.533,68,0,0,0,0
1/30/2015,1,6,15,-3.622,-1,18,21.622,69,0,0,1,0
1/30/2015,1,6,14,-2.344,-5,18,20.344,69,0,0,1,0
1/30/2015,1,6,12,-1.822,0,18,19.822,69,0,0,1,0
1/30/2015,1,6,9,-1.467,1,12,13.467,69,0,1,1,2
1/30/2015,1,6,13,-1.367,2,18,19.367,69,0,0,1,0
1/30/2015,1,6,16,-0.767,2,18,18.767,69,0,0,1,0
1/30/2015,1,6,7,-0.556,-1,7,7.556,69,0,0,1,0
1/30/2015,1,6,23,-0.533,0,14,14.533,69,0,0,1,0
1/30/2015,1,6,19,-0.444,3,15,15.444,69,0,0,1,0
1/30/2015,1,6,18,-0.356,-1,17,17.356,69,0,0,1,0
1/30/2015,1,6,22,-0.289,1,14,14.289,69,0,0,1,0
1/30/2015,1,6,21,-0.189,-1,14,14.189,69,0,1,1,5
1/30/2015,1,6,17,0.111,3,18,17.889,69,0,0,0,0
1/30/2015,1,6,6,1.022,0,9,7.978,69,0,0,0,0
1/30/2015,1,6,10,1.122,2,18,16.878,69,0,0,0,0
1/30/2015,1,6,11,1.344,3,18,16.656,69,0,0,0,0
1/30/2015,1,6,5,1.363,-3,9,7.637,69,0,0,0,0
1/30/2015,1,6,8,1.367,3,12,10.633,69,0,1,1,2
1/30/2015,1,6,4,1.622,1,8,6.378,69,0,1,1,2
1/30/2015,1,6,1,3.178,-2,16,12.822,69,0,0,0,0
1/30/2015,1,6,3,3.956,-1,11,7.044,69,0,1,0,1
1/30/2015,1,6,0,4.078,0,16,11.922,69,0,0,0,0
1/30/2015,1,6,20,4.7,-3,20,15.3,69,0,0,0,0
1/30/2015,1,6,2,6.444,-1,16,9.556,69,0,0,0,0
1/31/2015,1,7,9,-1.7,-3,12,13.7,74,0,0,1,0
1/31/2015,1,7,19,-1.633,-1,15,16.633,74,0,0,1,0
1/31/2015,1,7,3,-1.544,-1,11,12.544,74,0,0,1,0
1/31/2015,1,7,21,-1.367,-3,15,16.367,74,0,0,1,0
1/31/2015,1,7,13,-1.022,2,17,18.022,74,0,0,1,0
1/31/2015,1,7,16,-0.578,-6,17,17.578,74,0,0,1,0
1/31/2015,1,7,22,-0.578,1,15,15.578,74,0,0,1,0
1/31/2015,1,7,4,-0.167,1,9,9.167,74,0,0,1,0
1/31/2015,1,7,8,-0.078,4,11,11.078,74,0,0,1,0
1/31/2015,1,7,15,0.033,2,18,17.967,74,0,0,0,0
1/31/2015,1,7,23,0.167,6,15,14.833,74,0,1,1,4
1/31/2015,1,7,7,0.278,3,8,7.722,74,0,0,0,0
1/31/2015,1,7,14,0.278,0,17,16.722,74,0,0,0,0
1/31/2015,1,7,1,0.656,-2,14,13.344,74,0,0,0,0
1/31/2015,1,7,2,0.778,0,14,13.222,74,0,0,0,0
1/31/2015,1,7,0,1.189,-4,14,12.811,74,0,0,0,0
1/31/2015,1,7,12,1.411,2,17,15.589,74,0,0,0,0
1/31/2015,1,7,17,1.467,1,17,15.533,74,0,0,0,0
1/31/2015,1,7,6,2.189,0,10,7.811,74,0,0,0,0
1/31/2015,1,7,5,2.267,-4,10,7.733,74,0,0,0,0
1/31/2015,1,7,18,2.267,-1,18,15.733,74,0,1,0,1
1/31/2015,1,7,10,2.433,0,17,14.567,74,0,0,0,0
1/31/2015,1,7,11,3.533,10,17,13.467,74,0,0,0,0
1/31/2015,1,7,20,4.111,1,20,15.889,74,0,0,0,0
2/1/2015,2,1,3,-1.917,2,11,12.917,66,0,1,1,3
2/1/2015,2,1,15,-1.417,-3,17,18.417,66,0,0,1,0
2/1/2015,2,1,4,-1.156,-2,9,10.156,66,0,0,1,0
2/1/2015,2,1,7,-0.458,-1,7,7.458,66,0,0,1,0
2/1/2015,2,1,19,-0.229,-3,16,16.229,66,0,0,1,0
2/1/2015,2,1,14,-0.052,5,17,17.052,66,0,1,1,6
2/1/2015,2,1,2,0.49,2,15,14.51,66,0,0,0,0
2/1/2015,2,1,0,1.052,1,15,13.948,66,0,0,0,0
2/1/2015,2,1,1,1.417,-6,15,13.583,66,0,0,0,0
2/1/2015,2,1,9,1.594,5,12,10.406,66,0,1,1,2
2/1/2015,2,1,13,1.594,0,17,15.406,66,0,0,0,0
2/1/2015,2,1,5,2.031,-1,10,7.969,66,0,0,0,0
2/1/2015,2,1,16,2.052,-3,19,16.948,66,0,0,0,0
2/1/2015,2,1,17,2.187,2,18,15.813,66,0,0,0,0
2/1/2015,2,1,18,2.292,-1,18,15.708,66,0,0,0,0
2/1/2015,2,1,6,2.344,1,10,7.656,66,0,0,0,0
2/1/2015,2,1,12,2.437,2,17,14.563,66,0,0,0,0
2/1/2015,2,1,11,2.719,-1,17,14.281,66,0,0,0,0
2/1/2015,2,1,8,2.74,1,12,9.26,66,0,0,0,0
2/1/2015,2,1,21,4.729,0,18,13.271,66,0,1,0,1
2/1/2015,2,1,22,5,1,18,13,66,0,0,0,0
2/1/2015,2,1,10,5.135,4,17,11.865,66,0,0,0,0
2/1/2015,2,1,23,5.979,-1,18,12.021,66,0,0,0,0
2/1/2015,2,1,20,7.927,1,23,15.073,66,0,0,0,0
2/2/2015,2,2,15,-6.083,-1,13,19.083,72,0,0,1,0
2/2/2015,2,2,13,-5.667,-1,15,20.667,72,0,1,1,2
2/2/2015,2,2,14,-5.323,1,14,19.323,72,0,1,1,5
2/2/2015,2,2,10,-4.323,6,16,20.323,72,0,1,1,2
2/2/2015,2,2,11,-3.792,-3,16,19.792,72,0,0,1,0
2/2/2015,2,2,17,-3.677,4,15,18.677,72,0,1,1,1
2/2/2015,2,2,9,-3.469,3,12,15.469,72,0,1,1,2
2/2/2015,2,2,12,-3.198,1,15,18.198,72,0,1,1,1
2/2/2015,2,2,16,-2.375,0,16,18.375,72,0,0,1,0
2/2/2015,2,2,18,-1.333,1,16,17.333,72,0,1,1,1
2/2/2015,2,2,19,0.083,5,16,15.917,72,0,0,0,0
2/2/2015,2,2,7,0.125,6,8,7.875,72,0,1,1,1
2/2/2015,2,2,8,0.302,1,12,11.698,72,0,0,0,0
2/2/2015,2,2,21,3.917,0,18,14.083,72,0,0,0,0
2/2/2015,2,2,3,4.333,1,13,8.667,72,0,0,0,0
2/2/2015,2,2,22,4.458,2,18,13.542,72,0,0,0,0
2/2/2015,2,2,4,4.469,1,11,6.531,72,0,0,0,0
2/2/2015,2,2,23,4.552,-3,16,11.448,72,0,0,0,0
2/2/2015,2,2,20,5.208,-1,21,15.792,72,0,0,0,0
2/2/2015,2,2,6,6,-4,13,7,72,0,1,0,2
2/2/2015,2,2,0,6.031,-2,18,11.969,72,0,0,0,0
2/2/2015,2,2,5,6.271,0,13,6.729,72,0,0,0,0
2/2/2015,2,2,2,8.865,6,18,9.135,72,0,0,0,0
2/2/2015,2,2,1,9.479,4,18,8.521,72,0,0,0,0
2/3/2015,2,3,15,-5.49,13,13,18.49,68,0,1,1,1
2/3/2015,2,3,16,-3.698,-2,15,18.698,68,0,1,1,1
2/3/2015,2,3,14,-3.313,7,14,17.313,68,0,1,1,5
2/3/2015,2,3,13,-3.104,-3,15,18.104,68,0,0,1,0
2/3/2015,2,3,12,-2.552,0,16,18.552,68,0,0,1,0
2/3/2015,2,3,18,-2.469,-1,14,16.469,68,0,1,1,1
2/3/2015,2,3,17,-1.854,-1,15,16.854,68,0,1,1,1
2/3/2015,2,3,9,-1.833,-1,13,14.833,68,0,0,1,0
2/3/2015,2,3,19,-1.729,-3,14,15.729,68,0,0,1,0
2/3/2015,2,3,11,-1.635,1,17,18.635,68,0,0,1,0
2/3/2015,2,3,4,-0.598,0,6,6.598,68,0,0,1,0
2/3/2015,2,3,10,-0.083,2,17,17.083,68,0,0,1,0
2/3/2015,2,3,3,0.794,-1,8,7.206,68,0,0,0,0
2/3/2015,2,3,8,1.031,3,13,11.969,68,0,0,0,0
2/3/2015,2,3,7,1.75,3,9,7.25,68,0,0,0,0
2/3/2015,2,3,22,1.781,-1,15,13.219,68,0,0,0,0
2/3/2015,2,3,5,1.843,-2,8,6.157,68,0,0,0,0
2/3/2015,2,3,6,2.32,1,9,6.68,68,0,0,0,0
2/3/2015,2,3,23,2.417,2,13,10.583,68,0,0,0,0
2/3/2015,2,3,21,2.844,3,16,13.156,68,0,0,0,0
2/3/2015,2,3,20,4.135,0,19,14.865,68,0,0,0,0
2/3/2015,2,3,2,4.187,0,13,8.813,68,0,0,0,0
2/3/2015,2,3,0,5.073,-2,15,9.927,68,0,0,0,0
2/3/2015,2,3,1,5.208,0,14,8.792,68,0,0,0,0
2/4/2015,2,4,15,-5.604,-3,12,17.604,67,0,0,1,0
2/4/2015,2,4,16,-5.344,-2,13,18.344,67,0,0,1,0
2/4/2015,2,4,19,-3.333,-1,14,17.333,67,0,0,1,0
2/4/2015,2,4,18,-3.042,1,15,18.042,67,0,0,1,0
2/4/2015,2,4,17,-2.719,12,15,17.719,67,0,0,1,0
2/4/2015,2,4,13,-2.469,8,16,18.469,67,0,0,1,0
2/4/2015,2,4,12,-2.458,15,17,19.458,67,0,0,1,0
2/4/2015,2,4,14,-1.906,-1,15,16.906,67,0,0,1,0
2/4/2015,2,4,11,-1.021,-1,18,19.021,67,0,0,1,0
2/4/2015,2,4,23,-0.74,1,13,13.74,67,0,0,1,0
2/4/2015,2,4,9,-0.729,1,13,13.729,67,0,0,1,0
2/4/2015,2,4,21,-0.219,-12,14,14.219,67,0,0,1,0
2/4/2015,2,4,7,0.708,2,8,7.292,67,0,0,0,0
2/4/2015,2,4,22,0.906,-1,14,13.094,67,0,0,0,0
2/4/2015,2,4,20,1.156,5,18,16.844,67,0,0,0,0
2/4/2015,2,4,0,1.458,-4,12,10.542,67,0,0,0,0
2/4/2015,2,4,8,1.969,7,13,11.031,67,0,0,0,0
2/4/2015,2,4,1,2.323,0,12,9.677,67,0,0,0,0
2/4/2015,2,4,4,2.448,-2,9,6.552,67,0,0,0,0
2/4/2015,2,4,10,2.667,0,18,15.333,67,0,1,0,1
2/4/2015,2,4,3,2.865,-5,10,7.135,67,0,0,0,0
2/4/2015,2,4,2,4.167,2,12,7.833,67,0,1,0,2
2/4/2015,2,4,6,4.26,1,11,6.74,67,0,0,0,0
2/4/2015,2,4,5,5.927,2,12,6.073,67,0,0,0,0
2/5/2015,2,5,4,-2.823,0,6,8.823,67,0,0,1,0
2/5/2015,2,5,12,-2.792,2,17,19.792,67,0,0,1,0
2/5/2015,2,5,14,-2.698,-1,17,19.698,67,0,1,1,4
2/5/2015,2,5,9,-2.396,1,12,14.396,67,0,0,1,0
2/5/2015,2,5,15,-2.365,-4,17,19.365,67,0,0,1,0
2/5/2015,2,5,3,-1.802,-1,9,10.802,67,0,0,1,0
2/5/2015,2,5,5,-1.396,-1,7,8.396,67,0,0,1,0
2/5/2015,2,5,13,-1.01,2,17,18.01,67,0,1,1,4
2/5/2015,2,5,7,-0.917,-1,7,7.917,67,0,0,1,0
