SCHD_DATE,MONTH,DAY_OF_WEEK,HOUR,STAFFED_UNITS,PRIVATE_UNITS,TOTAL_UNITS,PROJECTED_MAX_CALLS,UNITS_ON_CALLS,EVENT,RAIN,MIN_TEMPERATURE,MAX_TEMPERATURE,XXM_DISPATCHES,XXM_STATE,EVENT_STATE
6/28/16,6,3,23,20,5,25,18.5,8,,0,50,67,0,0,0
6/28/16,6,3,23.5,20,5,25,17,6,,0,50,67,0,0,0
6/29/16,6,4,0,20,5,25,15.5,5,,0,50,63,0,0,0
6/29/16,6,4,0.5,20,5,25,15,9,,0,50,63,0,0,0
6/29/16,6,4,1,20,5,25,14,12,,0,50,63,0,0,0
6/29/16,6,4,1.5,20,5,25,13,12,,0,50,63,0,0,0
6/29/16,6,4,2,20,5,25,12,8,,0,50,63,0,0,0
6/29/16,6,4,2.5,20,4,24,11.5,4,,0,50,63,0,0,0
6/29/16,6,4,3,17,4,21,12,3,,0,50,63,0,0,0
6/29/16,6,4,3.5,17,4,21,12,5,,0,50,63,0,0,0
6/29/16,6,4,4,13,4,17,10,7,,0,50,63,0,0,0
6/29/16,6,4,4.5,12,4,16,10,9,,0,50,63,0,0,0
6/29/16,6,4,5,12,4,16,12,6,,0,50,63,0,0,0
6/29/16,6,4,5.5,15,5,20,12,4,,0,50,63,0,0,0
6/29/16,6,4,6,14,5,19,12,3,,0,50,63,0,0,0
6/29/16,6,4,6.5,14,4,18,11,2,,0,50,63,0,0,0
6/29/16,6,4,7,15,5,20,13,3,,0,50,63,0,0,0
6/29/16,6,4,7.5,17,5,22,15,6,,0,50,63,0,0,0
6/29/16,6,4,8,17,4,21,17,9,,0,50,63,0,0,0
6/29/16,6,4,8.5,21,4,25,20,12,,0,50,63,0,0,0
6/29/16,6,4,9,22,7,29,23,17,,0,50,63,0,0,0
6/29/16,6,4,9.5,24,7,31,25,15,,0,50,63,0,0,0
6/29/16,6,4,10,26,8,34,25,20,,0,50,63,0,0,0
6/29/16,6,4,10.5,26,8,34,27,19,,0,50,63,0,0,0
6/29/16,6,4,11,26,8,34,28,28,,0,50,63,0,0,0
6/29/16,6,4,11.5,26,8,34,27.5,21,,0,50,63,0,0,0
6/29/16,6,4,12,26,8,34,29,24,,0,50,63,0,0,0
6/29/16,6,4,12.5,26,8,34,29,25,,0,50,63,0,0,0
6/29/16,6,4,13,26,8,34,28,28,,0,50,63,0,0,0
6/29/16,6,4,13.5,28,8,36,29,22,,0,50,63,0,0,0
6/29/16,6,4,14,28,8,36,29,18,,0,50,63,0,0,0
6/29/16,6,4,14.5,28,9,37,29,18,,0,50,63,0,0,0
6/29/16,6,4,15,28,9,37,30,18,,0,50,63,0,0,0
6/29/16,6,4,15.5,31,9,40,30,17,,0,50,63,0,0,0
6/29/16,6,4,16,28,9,37,27.5,20,,0,50,63,0,0,0
6/29/16,6,4,16.5,31,9,40,26,20,,0,50,63,0,0,0
6/29/16,6,4,17,28,9,37,26,16,,0,50,63,0,0,0
6/29/16,6,4,17.5,30,8,38,29,17,,0,50,63,0,0,0
6/29/16,6,4,18,25,8,33,27,16,,0,50,63,0,0,0
6/29/16,6,4,18.5,22,9,31,25,16,,0,50,63,0,0,0
6/29/16,6,4,19,26,8,34,26,15,,0,50,63,0,0,0
6/29/16,6,4,19.5,26,8,34,24,18,,0,50,63,0,0,0
6/29/16,6,4,20,22,9,31,23,13,,0,50,63,0,0,0
6/29/16,6,4,20.5,22,8,30,24,13,,0,50,63,0,0,0
6/29/16,6,4,21,22,6,28,24,18,,0,50,63,0,0,0
6/29/16,6,4,21.5,22,6,28,23,11,,0,50,63,0,0,0
6/29/16,6,4,22,22,5,27,20.5,10,,0,50,63,0,0,0
6/29/16,6,4,22.5,22,5,27,19,8,,0,50,63,0,0,0
6/29/16,6,4,23,20,5,25,18.5,8,,0,50,63,0,0,0
6/29/16,6,4,23.5,20,5,25,17,11,,0,50,63,0,0,0
6/30/16,6,5,0,20,5,25,16,10,,0,50,73,0,0,0
6/30/16,6,5,0.5,20,5,25,16,8,,0,50,73,0,0,0
6/30/16,6,5,1,20,5,25,13.5,11,,0,50,73,0,0,0
6/30/16,6,5,1.5,20,5,25,13,12,,0,50,73,0,0,0
6/30/16,6,5,2,20,5,25,12,11,,0,50,73,0,0,0
6/30/16,6,5,2.5,20,4,24,11,10,,0,50,73,0,0,0
6/30/16,6,5,3,17,4,21,12.5,7,,0,50,73,0,0,0
6/30/16,6,5,3.5,17,4,21,11,6,,0,50,73,0,0,0
6/30/16,6,5,4,13,4,17,10,3,,0,50,73,0,0,0
6/30/16,6,5,4.5,12,4,16,9,3,,0,50,73,0,0,0
6/30/16,6,5,5,12,4,16,9,4,,0,50,73,0,0,0
6/30/16,6,5,5.5,14,5,19,10,4,,0,50,73,0,0,0
6/30/16,6,5,6,12,5,17,10,4,,0,50,73,0,0,0
6/30/16,6,5,6.5,13,4,17,11,8,,0,50,73,0,0,0
6/30/16,6,5,7,13,5,18,13,9,,0,50,73,0,0,0
6/30/16,6,5,7.5,14,5,19,14.5,11,,0,50,73,0,0,0
6/30/16,6,5,8,15,4,19,15,11,,0,50,73,0,0,0
6/30/16,6,5,8.5,18,4,22,18.5,10,,0,50,73,0,0,0
6/30/16,6,5,9,19,7,26,21.5,8,,0,50,73,0,0,0
6/30/16,6,5,9.5,21,7,28,23,10,,0,50,73,0,0,0
6/30/16,6,5,10,23,8,31,25,12,,0,50,73,0,0,0
6/30/16,6,5,10.5,23,8,31,26,11,,0,50,73,0,0,0
6/30/16,6,5,11,23,8,31,26,11,,0,50,73,0,0,0
6/30/16,6,5,11.5,23,8,31,27,14,,0,50,73,0,0,0
6/30/16,6,5,12,23,8,31,28,19,,0,50,73,0,0,0
6/30/16,6,5,12.5,23,8,31,27,22,,0,50,73,0,0,0
6/30/16,6,5,13,23,8,31,27.5,20,,0,50,73,0,0,0
6/30/16,6,5,13.5,25,8,33,27.5,21,,0,50,73,0,0,0
6/30/16,6,5,14,25,8,33,28,20,,0,50,73,0,0,0
6/30/16,6,5,14.5,25,9,34,28.5,19,,0,50,73,0,0,0
6/30/16,6,5,15,26,9,35,30,22,,0,50,73,0,0,0
6/30/16,6,5,15.5,28,9,37,30,19,,0,50,73,0,0,0
6/30/16,6,5,16,25,9,34,29.5,19,,0,50,73,0,0,0
6/30/16,6,5,16.5,26,9,35,28,16,,0,50,73,0,0,0
6/30/16,6,5,17,25,9,34,28,16,,0,50,73,0,0,0
6/30/16,6,5,17.5,27,8,35,27,18,,0,50,73,0,0,0
6/30/16,6,5,18,24,8,32,26.5,17,,0,50,73,0,0,0
6/30/16,6,5,18.5,25,9,34,25.5,19,,0,50,73,0,0,0
6/30/16,6,5,19,25,8,33,24,23,,0,50,73,0,0,0
6/30/16,6,5,19.5,26,8,34,23,20,,0,50,73,0,0,0
6/30/16,6,5,20,23,9,32,22,22,,0,50,73,0,0,0
6/30/16,6,5,20.5,22,8,30,22,15,,0,50,73,0,0,0
6/30/16,6,5,21,22,6,28,21.5,11,,0,50,73,0,0,0
6/30/16,6,5,21.5,22,6,28,20,8,,0,50,73,0,0,0
6/30/16,6,5,22,22,5,27,20,5,,0,50,73,0,0,0
6/30/16,6,5,22.5,22,5,27,20,8,,0,50,73,0,0,0
6/30/16,6,5,23,21,5,26,19.5,13,,0,50,73,0,0,0
6/30/16,6,5,23.5,21,5,26,20,11,,0,50,73,0,0,0
7/1/16,7,6,0,20,5,25,20,9,,0,50,70,0,0,0
7/1/16,7,6,0.5,20,5,25,17,11,,0,50,70,0,0,0
7/1/16,7,6,1,20,5,25,15,12,,0,50,70,0,0,0
7/1/16,7,6,1.5,20,5,25,16,7,,0,50,70,0,0,0
7/1/16,7,6,2,20,5,25,17,9,,0,50,70,0,0,0
7/1/16,7,6,2.5,20,4,24,15,8,,0,50,70,0,0,0
7/1/16,7,6,3,17,4,21,14,11,,0,50,70,0,0,0
7/1/16,7,6,3.5,17,4,21,12,9,,0,50,70,0,0,0
7/1/16,7,6,4,16,4,20,13,10,,0,50,70,0,0,0
7/1/16,7,6,4.5,13,4,17,10.5,10,,0,50,70,0,0,0
7/1/16,7,6,5,17,4,21,10,8,,0,50,70,0,0,0
7/1/16,7,6,5.5,18,5,23,10,9,,0,50,70,0,0,0
7/1/16,7,6,6,15,5,20,11,8,,0,50,70,0,0,0
7/1/16,7,6,6.5,17,4,21,11,5,,0,50,70,0,0,0
7/1/16,7,6,7,16,5,21,11.5,7,,0,50,70,0,0,0
7/1/16,7,6,7.5,17,5,22,16,5,,0,50,70,0,0,0
7/1/16,7,6,8,21,4,25,18,6,,0,50,70,0,0,0
7/1/16,7,6,8.5,21,4,25,21,10,,0,50,70,0,0,0
7/1/16,7,6,9,22,7,29,22,14,,0,50,70,0,0,0
7/1/16,7,6,9.5,23,7,30,23,17,,0,50,70,0,0,0
7/1/16,7,6,10,24,9,33,25,18,,0,50,70,0,0,0
7/1/16,7,6,10.5,24,9,33,26,19,,0,50,70,0,0,0
7/1/16,7,6,11,24,9,33,28,21,,0,50,70,0,0,0
7/1/16,7,6,11.5,24,9,33,26,27,,0,50,70,0,0,0
7/1/16,7,6,12,24,9,33,27,26,,0,50,70,0,0,0
7/1/16,7,6,12.5,24,9,33,28,21,,0,50,70,0,0,0
7/1/16,7,6,13,25,9,34,29,16,,0,50,70,0,0,0
7/1/16,7,6,13.5,27,9,36,29,18,,0,50,70,0,0,0
7/1/16,7,6,14,27,9,36,27,18,,0,50,70,0,0,0
7/1/16,7,6,14.5,27,10,37,29,15,,0,50,70,0,0,0
7/1/16,7,6,15,27,10,37,31,19,,0,50,70,0,0,0
7/1/16,7,6,15.5,30,10,40,30,22,,0,50,70,0,0,0
7/1/16,7,6,16,26,10,36,27,19,,0,50,70,0,0,0
7/1/16,7,6,16.5,24,10,34,24,17,,0,50,70,0,0,0
7/1/16,7,6,17,25,10,35,26.5,15,,0,50,70,0,0,0
7/1/16,7,6,17.5,26,9,35,26,20,,0,50,70,0,0,0
7/1/16,7,6,18,25,9,34,25,20,,0,50,70,0,0,0
7/1/16,7,6,18.5,23,10,33,25,19,,0,50,70,0,0,0
7/1/16,7,6,19,27,9,36,24,17,,0,50,70,0,0,0
7/1/16,7,6,19.5,25,9,34,21,11,,0,50,70,0,0,0
7/1/16,7,6,20,22,10,32,21.5,13,,0,50,70,0,0,0
7/1/16,7,6,20.5,21,9,30,21,20,,0,50,70,0,0,0
7/1/16,7,6,21,21,7,28,21,16,,0,50,70,0,0,0
7/1/16,7,6,21.5,21,7,28,22,15,,0,50,70,0,0,0
7/1/16,7,6,22,21,5,26,23,19,,0,50,70,0,0,0
7/1/16,7,6,22.5,21,5,26,23,19,,0,50,70,0,0,0
7/1/16,7,6,23,19,5,24,22,18,,0,50,70,0,0,0
7/1/16,7,6,23.5,19,5,24,21.5,12,,0,50,70,0,0,0
7/2/16,7,7,0,19,5,24,19,10,,0,49,74,0,0,0
7/2/16,7,7,0.5,19,5,24,18,16,,0,49,74,0,0,0
7/2/16,7,7,1,19,5,24,18,15,,0,49,74,0,0,0
7/2/16,7,7,1.5,19,5,24,18,8,,0,49,74,0,0,0
7/2/16,7,7,2,19,5,24,20,12,,0,49,74,0,0,0
7/2/16,7,7,2.5,19,4,23,19,10,,0,49,74,0,0,0
7/2/16,7,7,3,16,4,20,17.5,8,,0,49,74,0,0,0
7/2/16,7,7,3.5,16,4,20,16,6,,0,49,74,0,0,0
7/2/16,7,7,4,14,4,18,14,6,,0,49,74,0,0,0
7/2/16,7,7,4.5,15,4,19,12.5,7,,0,49,74,0,0,0
7/2/16,7,7,5,14,4,18,12,6,,0,49,74,0,0,0
7/2/16,7,7,5.5,17,5,22,11,5,,0,49,74,0,0,0
7/2/16,7,7,6,14,5,19,10.5,8,,0,49,74,0,0,0
7/2/16,7,7,6.5,15,4,19,11,12,,0,49,74,0,0,0
7/2/16,7,7,7,17,6,23,12,9,,0,49,74,0,0,0
7/2/16,7,7,7.5,18,6,24,13,10,,0,49,74,0,0,0
7/2/16,7,7,8,18,5,23,14,7,,0,49,74,0,0,0
7/2/16,7,7,8.5,21,5,26,16,5,,0,49,74,0,0,0
7/2/16,7,7,9,21,7,28,16,13,,0,49,74,0,0,0
7/2/16,7,7,9.5,21,7,28,18,13,,0,49,74,0,0,0
7/2/16,7,7,10,21,9,30,20,15,,0,49,74,0,0,0
7/2/16,7,7,10.5,20,9,29,22.5,13,,0,49,74,0,0,0
7/2/16,7,7,11,21,9,30,24,17,,0,49,74,0,0,0
7/2/16,7,7,11.5,21,9,30,23,17,,0,49,74,0,0,0
7/2/16,7,7,12,22,9,31,23.5,17,,0,49,74,0,0,0
7/2/16,7,7,12.5,22,9,31,23,19,,0,49,74,0,0,0
7/2/16,7,7,13,22,9,31,23,16,,0,49,74,0,0,0
7/2/16,7,7,13.5,22,9,31,24,12,,0,49,74,0,0,0
7/2/16,7,7,14,22,9,31,26,14,,0,49,74,0,0,0
7/2/16,7,7,14.5,22,10,32,25,24,,0,49,74,0,0,0
7/2/16,7,7,15,21,10,31,25,18,,0,49,74,0,0,0
7/2/16,7,7,15.5,26,10,36,25,17,,0,49,74,0,0,0
7/2/16,7,7,16,23,10,33,25,16,,0,49,74,0,0,0
7/2/16,7,7,16.5,22,10,32,24,16,,0,49,74,0,0,0
7/2/16,7,7,17,20,10,30,24,21,,0,49,74,0,0,0
7/2/16,7,7,17.5,23,9,32,24,17,,0,49,74,0,0,0
7/2/16,7,7,18,19,9,28,23,10,,0,49,74,0,0,0
7/2/16,7,7,18.5,18,10,28,25,16,,0,49,74,0,0,0
7/2/16,7,7,19,19,8,27,25,16,,0,49,74,0,0,0
7/2/16,7,7,19.5,21,8,29,24,13,,0,49,74,0,0,0
7/2/16,7,7,20,18,9,27,24,11,,0,49,74,0,0,0
7/2/16,7,7,20.5,18,8,26,23,13,,0,49,74,0,0,0
7/2/16,7,7,21,18,7,25,23,14,,0,49,74,0,0,0
7/2/16,7,7,21.5,18,7,25,24,17,,0,49,74,0,0,0
7/2/16,7,7,22,18,5,23,23,18,,0,49,74,0,0,0
7/2/16,7,7,22.5,18,5,23,24,7,,0,49,74,0,0,0
7/2/16,7,7,23,18,5,23,22,7,,0,49,74,0,0,0
7/2/16,7,7,23.5,18,5,23,20,6,,0,49,74,0,0,0
7/3/16,7,1,0,18,5,23,19,16,,0,50,74,0,0,0
7/3/16,7,1,0.5,18,5,23,19,18,,0,50,74,0,0,0
7/3/16,7,1,1,18,5,23,18,17,,0,50,74,0,0,0
7/3/16,7,1,1.5,18,5,23,18,12,,0,50,74,0,0,0
7/3/16,7,1,2,18,5,23,19,13,,0,50,74,0,0,0
7/3/16,7,1,2.5,18,4,22,19,11,,0,50,74,0,0,0
7/3/16,7,1,3,13,4,17,18.5,7,,0,50,74,0,0,0
7/3/16,7,1,3.5,13,4,17,15.5,7,,0,50,74,0,0,0
7/3/16,7,1,4,11,4,15,13,6,,0,50,74,0,0,0
7/3/16,7,1,4.5,11,4,15,11,13,,0,50,74,0,0,0
7/3/16,7,1,5,11,4,15,11,14,,0,50,74,0,0,0
7/3/16,7,1,5.5,13,5,18,11,11,,0,50,74,0,0,0
7/3/16,7,1,6,9,5,14,11,6,,0,50,74,0,0,0
7/3/16,7,1,6.5,11,4,15,10.5,4,,0,50,74,0,0,0
7/3/16,7,1,7,14,5,19,11,8,,0,50,74,0,0,0
7/3/16,7,1,7.5,15,5,20,12,13,,0,50,74,0,0,0
7/3/16,7,1,8,16,5,21,13.5,14,,0,50,74,0,0,0
7/3/16,7,1,8.5,19,5,24,14,10,,0,50,74,0,0,0
7/3/16,7,1,9,20,7,27,16,10,,0,50,74,0,0,0
7/3/16,7,1,9.5,20,7,27,18,7,,0,50,74,0,0,0
7/3/16,7,1,10,20,9,29,20,15,,0,50,74,0,0,0
7/3/16,7,1,10.5,20,9,29,18,15,,0,50,74,0,0,0
7/3/16,7,1,11,20,9,29,20,15,,0,50,74,0,0,0
7/3/16,7,1,11.5,20,12,32,22,13,,0,50,74,0,0,0
7/3/16,7,1,12,21,12,33,23,6,,0,50,74,0,0,0
7/3/16,7,1,12.5,21,12,33,24,8,,0,50,74,0,0,0
7/3/16,7,1,13,21,12,33,25,14,,0,50,74,0,0,0
7/3/16,7,1,13.5,21,12,33,25,19,,0,50,74,0,0,0
7/3/16,7,1,14,21,12,33,25,17,,0,50,74,0,0,0
7/3/16,7,1,14.5,21,13,34,26,16,,0,50,74,0,0,0
7/3/16,7,1,15,20,13,33,27,15,,0,50,74,0,0,0
7/3/16,7,1,15.5,24,13,37,24.5,15,,0,50,74,0,0,0
7/3/16,7,1,16,22,13,35,23,19,,0,50,74,0,0,0
7/3/16,7,1,16.5,23,13,36,23,18,,0,50,74,0,0,0
7/3/16,7,1,17,22,13,35,23,17,,0,50,74,0,0,0
7/3/16,7,1,17.5,25,12,37,23,12,,0,50,74,0,0,0
7/3/16,7,1,18,23,12,35,23,13,,0,50,74,0,0,0
7/3/16,7,1,18.5,20,13,33,24,14,,0,50,74,0,0,0
7/3/16,7,1,19,20,12,32,24,11,,0,50,74,0,0,0
7/3/16,7,1,19.5,23,12,35,22,13,,0,50,74,0,0,0
7/3/16,7,1,20,20,12,32,21.5,12,,0,50,74,0,0,0
7/3/16,7,1,20.5,19,11,30,21,13,,0,50,74,0,0,0
7/3/16,7,1,21,19,10,29,20.5,15,,0,50,74,0,0,0
7/3/16,7,1,21.5,19,10,29,20.5,16,,0,50,74,0,0,0
7/3/16,7,1,22,19,8,27,19,17,,0,50,74,0,0,0
7/3/16,7,1,22.5,19,8,27,18,7,,0,50,74,0,0,0
7/3/16,7,1,23,19,8,27,16,6,,0,50,74,0,0,0
7/3/16,7,1,23.5,19,5,24,16,10,,0,50,74,0,0,0
7/4/16,7,2,0,19,5,24,16,12,Y,0,49,73,0,0,1
7/4/16,7,2,0.5,19,5,24,14,11,Y,0,49,73,0,0,1
7/4/16,7,2,1,19,5,24,14,12,Y,0,49,73,0,0,1
7/4/16,7,2,1.5,19,5,24,13,13,Y,0,49,73,0,0,1
7/4/16,7,2,2,18,5,23,13.5,20,Y,0,49,73,0,0,1
7/4/16,7,2,2.5,18,4,22,12,21,Y,0,49,73,0,0,1
7/4/16,7,2,3,14,4,18,12,15,Y,0,49,73,0,0,1
7/4/16,7,2,3.5,14,4,18,12,10,Y,0,49,73,0,0,1
7/4/16,7,2,4,11,4,15,11,8,Y,0,49,73,0,0,1
7/4/16,7,2,4.5,14,4,18,10,7,Y,0,49,73,0,0,1
7/4/16,7,2,5,13,4,17,11.5,10,Y,0,49,73,0,0,1
7/4/16,7,2,5.5,16,5,21,10,12,Y,0,49,73,0,0,1
7/4/16,7,2,6,14,5,19,10,8,Y,0,49,73,0,0,1
7/4/16,7,2,6.5,14,4,18,12,2,Y,0,49,73,0,0,1
7/4/16,7,2,7,16,5,21,13,3,Y,0,49,73,0,0,1
7/4/16,7,2,7.5,18,5,23,15,5,Y,0,49,73,0,0,1
7/4/16,7,2,8,19,5,24,15,8,Y,0,49,73,0,0,1
7/4/16,7,2,8.5,21,5,26,19,9,Y,0,49,73,0,0,1
7/4/16,7,2,9,22,7,29,22,6,Y,0,49,73,0,0,1
7/4/16,7,2,9.5,22,7,29,25,7,Y,0,49,73,0,0,1
7/4/16,7,2,10,22,9,31,25,10,Y,0,49,73,0,0,1
7/4/16,7,2,10.5,22,9,31,26,9,Y,0,49,73,0,0,1
7/4/16,7,2,11,22,9,31,27,9,Y,0,49,73,0,0,1
7/4/16,7,2,11.5,22,9,31,27,13,Y,0,49,73,0,0,1
7/4/16,7,2,12,22,9,31,26,17,Y,0,49,73,0,0,1
7/4/16,7,2,12.5,22,9,31,27,15,Y,0,49,73,0,0,1
7/4/16,7,2,13,22,9,31,26,21,Y,0,49,73,0,0,1
7/4/16,7,2,13.5,22,9,31,27,21,Y,0,49,73,0,0,1
7/4/16,7,2,14,21,9,30,28,21,Y,0,49,73,0,0,1
7/4/16,7,2,14.5,21,10,31,27.5,25,Y,0,49,73,0,0,1
7/4/16,7,2,15,21,10,31,27,22,Y,0,49,73,0,0,1
7/4/16,7,2,15.5,23,10,33,28,15,Y,0,49,73,0,0,1
7/4/16,7,2,16,23,10,33,26.5,19,Y,0,49,73,0,0,1
7/4/16,7,2,16.5,24,10,34,25,19,Y,0,49,73,0,0,1
7/4/16,7,2,17,24,10,34,27,20,Y,0,49,73,0,0,1
7/4/16,7,2,17.5,26,9,35,25,18,Y,0,49,73,0,0,1
7/4/16,7,2,18,24,9,33,25,19,Y,0,49,73,0,0,1
7/4/16,7,2,18.5,21,10,31,25.5,20,Y,0,49,73,0,0,1
7/4/16,7,2,19,23,9,32,25,16,Y,0,49,73,0,0,1
7/4/16,7,2,19.5,25,9,34,23,18,Y,0,49,73,0,0,1
7/4/16,7,2,20,24,9,33,21,26,Y,0,49,73,0,0,1
7/4/16,7,2,20.5,22,8,30,20,21,Y,0,49,73,0,0,1
7/4/16,7,2,21,22,7,29,20,16,Y,0,49,73,0,0,1
7/4/16,7,2,21.5,22,7,29,19,19,Y,0,49,73,0,0,1
7/4/16,7,2,22,22,5,27,21,23,Y,0,49,73,0,0,1
7/4/16,7,2,22.5,22,5,27,20,27,Y,0,49,73,0,0,1
7/4/16,7,2,23,22,5,27,17.5,26,Y,0,49,73,0,0,1
7/4/16,7,2,23.5,22,5,27,17,25,Y,0,49,73,0,0,1
7/5/16,7,3,0,21,5,26,17,17,,0,50,67,0,0,0
7/5/16,7,3,0.5,21,5,26,17,8,,0,50,67,0,0,0
7/5/16,7,3,1,21,5,26,14,8,,0,50,67,0,0,0
7/5/16,7,3,1.5,21,5,26,13,8,,0,50,67,0,0,0
7/5/16,7,3,2,21,5,26,13,11,,0,50,67,0,0,0
7/5/16,7,3,2.5,21,4,25,11,15,,0,50,67,0,0,0
7/5/16,7,3,3,19,4,23,13,13,,0,50,67,0,0,0
7/5/16,7,3,3.5,17,4,21,12,12,,0,50,67,0,0,0
7/5/16,7,3,4,14,4,18,11,10,,0,50,67,0,0,0
7/5/16,7,3,4.5,13,4,17,10,9,,0,50,67,0,0,0
7/5/16,7,3,5,14,4,18,9.5,5,,0,50,67,0,0,0
7/5/16,7,3,5.5,16,5,21,10.5,4,,0,50,67,0,0,0
7/5/16,7,3,6,13,5,18,10,7,,0,50,67,0,0,0
7/5/16,7,3,6.5,14,4,18,11,5,,0,50,67,0,0,0
7/5/16,7,3,7,13,5,18,12,10,,0,50,67,0,0,0
7/5/16,7,3,7.5,14,5,19,14,11,,0,50,67,0,0,0
7/5/16,7,3,8,15,5,20,16.5,13,,0,50,67,1,1,0
7/5/16,7,3,8.5,18,5,23,20,20,,0,50,67,0,0,0
7/5/16,7,3,9,18,7,25,22,22,,0,50,67,0,0,0
7/5/16,7,3,9.5,21,7,28,24,21,,0,50,67,0,0,0
7/5/16,7,3,10,22,10,32,26,20,,0,50,67,0,0,0
7/5/16,7,3,10.5,22,10,32,28,19,,0,50,67,0,0,0
7/5/16,7,3,11,22,10,32,26,17,,0,50,67,0,0,0
7/5/16,7,3,11.5,22,10,32,26,19,,0,50,67,0,0,0
7/5/16,7,3,12,22,10,32,27,17,,0,50,67,0,0,0
7/5/16,7,3,12.5,22,10,32,27.5,16,,0,50,67,0,0,0
7/5/16,7,3,13,22,10,32,28,18,,0,50,67,0,0,0
7/5/16,7,3,13.5,24,10,34,28,20,,0,50,67,0,0,0
7/5/16,7,3,14,24,10,34,27,18,,0,50,67,0,0,0
7/5/16,7,3,14.5,24,11,35,29,20,,0,50,67,0,0,0
7/5/16,7,3,15,24,11,35,28,19,,0,50,67,0,0,0
7/5/16,7,3,15.5,26,11,37,27,17,,0,50,67,0,0,0
7/5/16,7,3,16,24,11,35,27.5,14,,0,50,67,0,0,0
7/5/16,7,3,16.5,25,11,36,26,16,,0,50,67,0,0,0
7/5/16,7,3,17,23,11,34,27,20,,0,50,67,0,0,0
7/5/16,7,3,17.5,26,10,36,26.5,18,,0,50,67,0,0,0
7/5/16,7,3,18,23,10,33,27,14,,0,50,67,0,0,0
7/5/16,7,3,18.5,23,11,34,27,11,,0,50,67,0,0,0
7/5/16,7,3,19,23,10,33,24,19,,0,50,67,0,0,0
7/5/16,7,3,19.5,24,10,34,24,20,,0,50,67,0,0,0
7/5/16,7,3,20,22,10,32,23,16,,0,50,67,0,0,0
7/5/16,7,3,20.5,21,9,30,22,14,,0,50,67,0,0,0
7/5/16,7,3,21,21,8,29,23,16,,0,50,67,0,0,0
7/5/16,7,3,21.5,21,8,29,22,16,,0,50,67,0,0,0
7/5/16,7,3,22,21,5,26,20,14,,0,50,67,0,0,0
7/5/16,7,3,22.5,21,5,26,19,12,,0,50,67,0,0,0
7/5/16,7,3,23,19,5,24,18.5,19,,0,50,67,0,0,0
7/5/16,7,3,23.5,19,5,24,17,20,,0,50,67,0,0,0
7/6/16,7,4,0,19,5,24,15,10,,0,53,67,0,0,0
7/6/16,7,4,0.5,19,5,24,15,4,,0,53,67,0,0,0
7/6/16,7,4,1,19,5,24,14,4,,0,53,67,0,0,0
7/6/16,7,4,1.5,19,5,24,13,4,,0,53,67,0,0,0
7/6/16,7,4,2,19,5,24,11.5,9,,0,53,67,0,0,0
7/6/16,7,4,2.5,19,4,23,11.5,8,,0,53,67,0,0,0
7/6/16,7,4,3,17,4,21,12,8,,0,53,67,0,0,0
7/6/16,7,4,3.5,17,4,21,12,11,,0,53,67,0,0,0
7/6/16,7,4,4,13,4,17,10,11,,0,53,67,0,0,0
7/6/16,7,4,4.5,13,4,17,10,9,,0,53,67,0,0,0
7/6/16,7,4,5,13,4,17,12,6,,0,53,67,0,0,0
7/6/16,7,4,5.5,16,5,21,12,4,,0,53,67,0,0,0
7/6/16,7,4,6,14,5,19,12,5,,0,53,67,0,0,0
7/6/16,7,4,6.5,14,4,18,11,6,,0,53,67,0,0,0
7/6/16,7,4,7,13,4,17,13,4,,0,53,67,0,0,0
7/6/16,7,4,7.5,15,4,19,15,7,,0,53,67,0,0,0
7/6/16,7,4,8,16,5,21,17,7,,0,53,67,0,0,0
7/6/16,7,4,8.5,19,5,24,20,11,,0,53,67,0,0,0
7/6/16,7,4,9,20,7,27,23,17,,0,53,67,0,0,0
7/6/16,7,4,9.5,22,7,29,25,15,,0,53,67,0,0,0
7/6/16,7,4,10,24,9,33,25,17,,0,53,67,0,0,0
7/6/16,7,4,10.5,24,9,33,27,17,,0,53,67,0,0,0
7/6/16,7,4,11,24,9,33,28,15,,0,53,67,0,0,0
7/6/16,7,4,11.5,24,9,33,27.5,20,,0,53,67,0,0,0
7/6/16,7,4,12,24,9,33,29,18,,0,53,67,0,0,0
7/6/16,7,4,12.5,24,9,33,29,13,,0,53,67,0,0,0
7/6/16,7,4,13,24,9,33,28,11,,0,53,67,0,0,0
7/6/16,7,4,13.5,26,9,35,29,9,,0,53,67,0,0,0
7/6/16,7,4,14,26,9,35,29,17,,0,53,67,0,0,0
7/6/16,7,4,14.5,26,10,36,29,22,,0,53,67,0,0,0
7/6/16,7,4,15,26,10,36,30,19,,0,53,67,0,0,0
7/6/16,7,4,15.5,29,10,39,30,25,,0,53,67,0,0,0
7/6/16,7,4,16,26,10,36,27.5,22,,0,53,67,0,0,0
7/6/16,7,4,16.5,26,10,36,26,16,,0,53,67,0,0,0
7/6/16,7,4,17,23,10,33,26,20,,0,53,67,0,0,0
7/6/16,7,4,17.5,27,9,36,29,19,,0,53,67,0,0,0
7/6/16,7,4,18,24,9,33,27,20,,0,53,67,0,0,0
7/6/16,7,4,18.5,25,10,35,25,16,,0,53,67,0,0,0
7/6/16,7,4,19,24,9,33,26,12,,0,53,67,0,0,0
7/6/16,7,4,19.5,23,9,32,24,13,,0,53,67,0,0,0
